Fecha,PM25,TMP,IQCA,AQI
2018-10-11 00:00,16.34,15.51,Deseable,Moderate
2018-10-12 00:00,17.98,14.96,Deseable,Moderate
2018-10-13 00:00,22.67,14.5,Deseable,Moderate
2018-10-14 00:00,18.05,16.58,Deseable,Moderate
2018-10-15 00:00,20.3,17.19,Deseable,Moderate
2018-10-16 00:00,27.8,16.93,Aceptable,Moderate
2018-10-17 00:00,29.02,15.89,Aceptable,Moderate
2018-10-18 00:00,25.99,15.3,Aceptable,Moderate
2018-10-19 00:00,29.87,16.2,Aceptable,Moderate
2018-10-20 00:00,21.39,16.44,Deseable,Moderate
2018-10-21 00:00,19.91,17.02,Deseable,Moderate
2018-10-22 00:00,20.47,15.85,Deseable,Moderate
2018-10-23 00:00,22.16,16.14,Deseable,Moderate
2018-10-24 00:00,20.41,16.01,Deseable,Moderate
2018-10-25 00:00,26.32,16.37,Aceptable,Moderate
2018-10-26 00:00,28.03,16.36,Aceptable,Moderate
2018-10-27 00:00,21.76,16.51,Deseable,Moderate
2018-10-28 00:00,16.91,17.08,Deseable,Moderate
2018-10-29 00:00,22.92,16.11,Deseable,Moderate
2018-10-30 00:00,16.46,15.16,Deseable,Moderate
2018-10-31 00:00,,,Incorrecto,Hazardous
2018-11-01 00:00,,,Incorrecto,Hazardous
2018-11-02 00:00,,,Incorrecto,Hazardous
2018-11-03 00:00,,,Incorrecto,Hazardous
2018-11-04 00:00,,,Incorrecto,Hazardous
2018-11-05 00:00,,,Incorrecto,Hazardous
2018-11-06 00:00,23.59,18.06,Deseable,Moderate
2018-11-07 00:00,19.06,17.25,Deseable,Moderate
2018-11-08 00:00,13.91,16.92,Deseable,Moderate
2018-11-09 00:00,11.46,15.51,Deseable,Moderate
2018-11-10 00:00,11.71,15.65,Deseable,Moderate
2018-11-11 00:00,16.67,17.11,Deseable,Moderate
2018-11-12 00:00,15.19,16.45,Deseable,Moderate
2018-11-13 00:00,18.56,17.13,Deseable,Moderate
2018-11-14 00:00,17.67,16.41,Deseable,Moderate
2018-11-15 00:00,18.32,16.45,Deseable,Moderate
2018-11-16 00:00,11.24,16.09,Deseable,Moderate
2018-11-17 00:00,21.7,15.85,Deseable,Moderate
2018-11-18 00:00,17.49,14.32,Deseable,Moderate
2018-11-19 00:00,21.76,16.01,Deseable,Moderate
2018-11-20 00:00,16.43,16.17,Deseable,Moderate
2018-11-21 00:00,24.49,15.05,Deseable,Moderate
