Fecha,AOD_media,AOD_mediana,AOD_moda,PM25_1,PM25_7,PM25_14,PM25_18,PM25,TMP,IQCA,IQCA_1,IQCA_7,IQCA_14,IQCA_18
2018-02-17,0,0,0,16.04,35.47,21.28,25.72,24.56666667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-02-18,0,0,0,34.24,,,108.91,28.95727273,,Aceptable,Aceptable,Incorrecto,Incorrecto,Precaucion
2018-02-19,0,0,0,5.99,13.26,1.18,11.38,14.86166667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-02-20,0,0,0,4.35,47.02,3.38,14.08,16.59583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-02-21,0.444,0.447,0.555,8.64,6.34,14.18,18.63,12.05625,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-02-22,0,0,0,17.93,38.65,12.7,15.76,15.64166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-02-23,0,0,0,8.84,16.3,1.76,11.24,11.07041667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-02-24,0,0,0,26.17,10.85,2.63,20.18,10.85958333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-02-25,0.299,0.295,0.314,7.7,25.48,11.17,15.53,12.59708333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-02-26,0,0,0,14.59,33.62,5.72,25.65,15.25583333,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-02-27,0,0,0,10.67,16.33,10.11,54.55,17.79125,,Deseable,Deseable,Deseable,Deseable,Precaucion
2018-02-28,0,0,0,18.8,26.77,18,21.86,18.15125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-01,0.428,0.427,0.373,14.84,44.16,27.35,16.34,22.96291667,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-03-02,0,0,0,9.91,33.82,14.05,11.33,17.07416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-03,0,0,0,10.73,8.42,18.66,22.61,16.03958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-04,0,0,0,11.38,34.28,9.77,8.11,20.29583333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-05,0,0,0,14.7,60.08,,28.23,22.57217391,,Deseable,Deseable,Precaucion,Incorrecto,Aceptable
2018-03-06,0,0,0,15.42,51.61,13.86,24.62,20.89761905,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-03-07,0,0,0,7.04,16.34,,19.1,12.09636364,,Deseable,Deseable,Deseable,Incorrecto,Deseable
2018-03-08,0,0,0,5.71,44.62,1.51,19.33,16.77166667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-09,0,0,0,14.68,7.69,11.06,23.64,18.97583333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-10,0.316,0.304,0.294,14.52,8.22,4.14,10.59,10.20125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-11,0.328,0.322,0.297,8.03,4.76,4.1,19.73,9.796666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-12,0.282,0.283,0.231,12.1,3.94,10.86,27.39,72.20333333,,Precaucion,Deseable,Deseable,Deseable,Aceptable
2018-03-13,0.518,0.512,0.533,20.99,11.4,26.48,32.93,21.60083333,,Deseable,Deseable,Deseable,Aceptable,Aceptable
2018-03-14,0.259,0.245,0.246,16.85,6.4,9.04,29.18,19.39708333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-03-15,0,0,0,21.49,22.69,33.85,72.89,27.30208333,,Aceptable,Deseable,Deseable,Aceptable,Precaucion
2018-03-16,0,0,0,13.4,56.73,6.79,21.2,21.55291667,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-03-17,0,0,0,21.06,25.92,27.27,44.56,26.82333333,,Aceptable,Deseable,Aceptable,Aceptable,Aceptable
2018-03-18,0.519,0.516,0.516,30.43,15.69,24.82,13.81,25.56541667,,Aceptable,Aceptable,Deseable,Deseable,Deseable
2018-03-19,0,0,0,6.18,5.78,20.2,23.74,13.61125,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-20,0.485,0.474,0.444,24.64,29.81,27.08,21.6,23.48,,Deseable,Deseable,Aceptable,Aceptable,Deseable
2018-03-21,0,0,0,15.85,17.12,7.8,16.97,18.83833333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-03-22,0,0,0,17.37,,,22.46,31.50416667,,Aceptable,Deseable,Incorrecto,Incorrecto,Deseable
2018-03-23,0,0,0,8.31,38.36,17.77,17.56,21.81666667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-03-24,0,0,0,12.29,69.58,28.71,27.14,26.57875,,Aceptable,Deseable,Precaucion,Aceptable,Aceptable
2018-03-25,0.303,0.305,0.302,25,19.44,29.79,22.84,19.85416667,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-03-26,0,0,0,19.38,42.23,19.51,47.39,22.62666667,,Deseable,Deseable,Aceptable,Deseable,Aceptable
2018-03-27,0.391,0.387,0.39,25.88,15.71,23.2,40,24.4125,,Deseable,Aceptable,Deseable,Deseable,Aceptable
2018-03-28,0,0,0,10.29,24.7,,26.25,21.57842105,,Deseable,Deseable,Deseable,Incorrecto,Aceptable
2018-03-29,0,0,0,23.06,37.89,25.93,19.49,27.51782609,,Aceptable,Deseable,Aceptable,Aceptable,Deseable
2018-03-30,0,0,0,15.71,26.63,21.68,28.94,25.7,,Aceptable,Deseable,Aceptable,Deseable,Aceptable
2018-03-31,0,0,0,13.57,17.96,13.16,28.15,18.09708333,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-01,0,0,0,6.03,4.58,26.21,17.62,12.41833333,,Deseable,Deseable,Deseable,Aceptable,Deseable
2018-04-02,0,0,0,13.71,18.26,11.82,10.41,15.62541667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-03,0,0,0,18.03,43.25,12.89,21.12,22.95541667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-04,0,0,0,12.31,20.71,18.83,25.58,15.67666667,,Deseable,Deseable,Deseable,Deseable,Aceptable
2018-04-05,0,0,0,10.52,74.14,5.1,20.05,24.14458333,,Deseable,Deseable,Precaucion,Deseable,Deseable
2018-04-06,0,0,0,4.16,37.61,17.69,21.06,16.33083333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-07,0,0,0,32.76,37.71,19.23,16.06,27.33333333,,Aceptable,Aceptable,Aceptable,Deseable,Deseable
2018-04-08,0,0,0,15.32,42.65,17.43,16.03,20.51125,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-09,0,0,0,15.18,56.1,16.9,31.42,23.67833333,,Deseable,Deseable,Precaucion,Deseable,Aceptable
2018-04-10,0,0,0,23.7,6.5,14.45,20.55,18.13333333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-11,0,0,0,20.34,,8.92,30.41,21.44944444,,Deseable,Deseable,Incorrecto,Deseable,Aceptable
2018-04-12,0.183,0.177,0.197,23.04,44.28,5.12,32.72,32.30541667,,Aceptable,Deseable,Aceptable,Deseable,Aceptable
2018-04-13,0,0,0,19.62,45.62,10.69,15.75,19.45375,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-14,0.422,0.414,0.382,19.63,28.78,12.6,21.12,20.23708333,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-15,0,0,0,3.82,7.16,9.79,13.56,10.00791667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-16,0,0,0,7.1,27.34,1.07,14.9,12.01416667,,Deseable,Deseable,Aceptable,Deseable,Deseable
2018-04-17,0.355,0.334,0.334,12.23,,8.14,25.78,14.13444444,,Deseable,Deseable,Incorrecto,Deseable,Aceptable
2018-04-18,0,0,0,16.16,5.62,3.28,22.77,15.50958333,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-19,0,0,0,8.36,,,,12.906,,Deseable,Deseable,Incorrecto,Incorrecto,Incorrecto
2018-04-20,0.369,0.35,0.349,7.47,2.62,6.98,21.12,9.113684211,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-21,0.303,0.303,0.339,,,,,104.1716667,,Precaucion,Incorrecto,Incorrecto,Incorrecto,Incorrecto
2018-04-22,0.409,0.41,0.41,,,,,,,Incorrecto,Incorrecto,Incorrecto,Incorrecto,Incorrecto
2018-04-23,0,0,0,,,7.1,19.7,12.41615385,,Deseable,Incorrecto,Incorrecto,Deseable,Deseable
2018-04-24,0.373,0.386,0.386,11.77,19.28,14.13,24.77,15.20666667,,Deseable,Deseable,Deseable,Deseable,Deseable
2018-04-25,0,0,0,39.69,10.34,14.55,22.29,17.86833333,,Deseable,Aceptable,Deseable,Deseable,Deseable
2018-04-26,0,0,0,6.34,15.9,7.81,29.87,15.77958333,,Deseable,Deseable,Deseable,Deseable,Aceptable
