Fecha,Estacion,IQCA,PM25,AOD
2022-10-28,Centro,Precaucion,53.48,0
2022-11-15,Centro,Precaucion,55.04,0
2022-11-19,Centro,Precaucion,53.5,0.32
2022-11-23,Centro,Precaucion,55.5,0
2022-11-23,Centro,Precaucion,67.42,0
2022-11-29,Centro,Precaucion,52.73,0.54
2022-11-29,Centro,Precaucion,53.45,0.54
2022-12-06,Centro,Precaucion,55.62,0.31
2022-12-07,Centro,Precaucion,51.77,0
2022-12-21,Centro,Precaucion,51.72,0.4
2022-12-30,Centro,Alerta,228.83,0.56
2022-12-30,Centro,Precaucion,81.4,0.56
2023-01-01,Centro,Precaucion,139.33,0
2023-01-01,Centro,Precaucion,118.57,0
2023-01-01,Centro,Precaucion,92,0
2023-01-01,Centro,Precaucion,54.78,0
2023-01-03,Centro,Precaucion,61.86,0
2023-01-06,Centro,Precaucion,56.04,0
2023-01-13,Centro,Precaucion,55.4,0.34
2023-01-13,Centro,Precaucion,58.6,0.34
2023-02-09,Centro,Precaucion,53.96,0
2023-02-09,Centro,Precaucion,57.05,0
2023-02-10,Centro,Precaucion,60.93,0
2023-02-11,Centro,Precaucion,54.55,0
2023-02-14,Centro,Precaucion,60.71,0
2023-02-24,Centro,Precaucion,60.36,0.22
2023-03-02,Centro,Precaucion,51.23,0
2023-03-20,Centro,Precaucion,54.36,0
2023-04-03,Centro,Precaucion,54.92,0.33
2023-04-05,Centro,Precaucion,62.44,0
2023-04-05,Centro,Precaucion,51.93,0
2023-04-11,Centro,Precaucion,51.21,0.24
2023-04-11,Centro,Precaucion,66.05,0.24
2023-04-27,Centro,Precaucion,55.41,0
2023-04-27,Centro,Precaucion,73.51,0
2023-04-27,Centro,Precaucion,80.68,0
2023-05-19,Centro,Precaucion,54.21,0
2023-05-19,Centro,Precaucion,52.64,0
2023-05-24,Centro,Precaucion,54.65,0.27
2023-06-06,Centro,Precaucion,54.69,0
2023-06-08,Centro,Precaucion,78.49,0.58
2023-06-10,Centro,Precaucion,54.21,0
2023-06-16,Centro,Precaucion,51.38,0.51
2023-06-23,Centro,Precaucion,52.98,0.57
2023-07-05,Centro,Precaucion,53.64,0.35
2023-08-18,Centro,Precaucion,108.01,0.09
2023-08-18,Centro,Precaucion,92.17,0.09
2023-08-24,Centro,Precaucion,120.15,0.57
2023-09-06,Centro,Precaucion,87.64,0.07
2023-09-06,Centro,Precaucion,64.04,0.07
2023-09-17,Centro,Precaucion,51.55,0.04
2023-09-26,Centro,Precaucion,56.66,0.09
2023-09-26,Centro,Precaucion,55.08,0.09
2023-09-27,Centro,Precaucion,69.04,0.11
2023-09-27,Centro,Precaucion,65.68,0.11
2023-09-27,Centro,Precaucion,59.24,0.11
2023-09-28,Centro,Precaucion,52.77,0.19
2023-10-02,Centro,Precaucion,62.57,0.36
2023-10-04,Centro,Precaucion,53.1,0.38
2023-10-04,Centro,Precaucion,65.55,0.38
2023-10-04,Centro,Precaucion,53.12,0.38
2023-10-05,Centro,Precaucion,52.29,0
2023-10-11,Centro,Precaucion,52.23,0.34
2023-11-13,Centro,Precaucion,51,0.19
2023-11-14,Centro,Precaucion,57.99,0.39
2023-12-12,Centro,Precaucion,51.33,0.38
2023-12-22,Centro,Precaucion,51.11,0
2023-12-22,Centro,Precaucion,53.76,0
2024-01-01,Centro,Precaucion,61.31,0
2024-01-01,Centro,Precaucion,135.81,0
2024-01-01,Centro,Emergencia,377.76,0
2024-01-01,Centro,Alarma,344.64,0
2024-01-01,Centro,Alarma,319.3,0
2024-01-01,Centro,Alarma,259.33,0
2024-01-01,Centro,Alarma,324.35,0
2024-01-01,Centro,Emergencia,387.93,0
2024-01-01,Centro,Alarma,339.12,0
2024-01-01,Centro,Alarma,267.93,0
2024-01-01,Centro,Precaucion,124.28,0
2024-01-02,Centro,Precaucion,52.09,0
2024-01-08,Centro,Precaucion,55.71,0
2024-01-08,Centro,Precaucion,57.18,0
2024-01-15,Centro,Precaucion,56.64,0
2024-02-28,Centro,Precaucion,57.75,0.53
2024-04-11,Centro,Precaucion,51.22,0.32
2024-04-16,Centro,Precaucion,52.39,0.39
2024-04-25,Centro,Precaucion,53.33,0
2024-05-09,Centro,Precaucion,55.51,0
2024-05-09,Centro,Precaucion,51.51,0
2024-05-09,Centro,Precaucion,51.99,0
2024-05-13,Centro,Precaucion,53.69,0
2024-05-17,Centro,Precaucion,54.87,0.35
2024-08-26,Centro,Alerta,181.28,0.26
2024-08-30,Centro,Precaucion,79.42,0.14
2024-08-30,Centro,Precaucion,83.18,0.14
2024-08-30,Centro,Precaucion,63.79,0.14
2024-09-04,Centro,Precaucion,62.88,0.33
2024-09-25,Centro,Precaucion,132.7,0
2024-09-25,Centro,Alerta,151.88,0
2024-09-25,Centro,Precaucion,140.36,0
2024-09-25,Centro,Precaucion,132.57,0
2024-09-25,Centro,Precaucion,62.68,0
2024-09-25,Centro,Precaucion,61.85,0
2024-09-25,Centro,Precaucion,55.53,0
2024-09-26,Centro,Precaucion,52.49,0.21
2024-10-02,Centro,Precaucion,53.33,0.58
2024-10-09,Centro,Precaucion,52.03,0.57
2024-11-08,Centro,Precaucion,56.41,0
2024-11-11,Centro,Precaucion,58.35,0.2
2024-11-11,Centro,Precaucion,53.02,0.2
2024-11-11,Centro,Precaucion,52.17,0.2
2024-11-12,Centro,Precaucion,51.16,0.31
2024-11-12,Centro,Precaucion,51.39,0.31
2024-11-12,Centro,Precaucion,51.84,0.31
2024-11-12,Centro,Precaucion,51.92,0.31
2024-11-12,Centro,Precaucion,51.06,0.31
2024-11-12,Centro,Precaucion,51.95,0.31
2024-11-14,Centro,Precaucion,53.74,0
2024-11-14,Centro,Precaucion,53.4,0
2024-11-15,Centro,Precaucion,53.61,0.43
2024-11-15,Centro,Precaucion,54.85,0.43
2024-11-15,Centro,Precaucion,53.15,0.43
2024-11-16,Centro,Precaucion,53.46,0
2024-11-18,Centro,Precaucion,73.62,0
2024-11-19,Centro,Precaucion,66.39,0.41
2024-11-23,Centro,Precaucion,57.24,0.32
2018-01-01,Cotocollao,Precaucion,64.96,0
2018-01-01,Cotocollao,Alarma,257.26,0
2018-01-01,Cotocollao,Precaucion,104.97,0
2018-01-02,Cotocollao,Precaucion,65.07,0
2018-01-02,Cotocollao,Precaucion,53.37,0
2018-01-03,Cotocollao,Precaucion,71.34,0
2018-01-03,Cotocollao,Precaucion,62.34,0
2018-01-03,Cotocollao,Precaucion,54.08,0
2018-01-05,Cotocollao,Precaucion,51.19,0.36
2018-01-05,Cotocollao,Precaucion,52.98,0.36
2018-01-05,Cotocollao,Precaucion,65.01,0.36
2018-01-09,Cotocollao,Precaucion,63.77,0
2018-01-09,Cotocollao,Precaucion,61.66,0
2018-01-09,Cotocollao,Precaucion,57.22,0
2018-01-10,Cotocollao,Precaucion,53.53,0
2018-01-10,Cotocollao,Precaucion,51.2,0
2018-01-11,Cotocollao,Precaucion,53.42,0.28
2018-01-11,Cotocollao,Precaucion,56.91,0.28
2018-01-23,Cotocollao,Precaucion,56.14,0
2018-01-24,Cotocollao,Precaucion,53.4,0.2
2018-01-26,Cotocollao,Precaucion,85.31,0
2018-01-29,Cotocollao,Precaucion,71.65,0.19
2018-01-31,Cotocollao,Precaucion,51.63,0.29
2018-01-31,Cotocollao,Precaucion,57.99,0.29
2018-03-14,Cotocollao,Precaucion,51.84,0.29
2018-03-15,Cotocollao,Precaucion,60.41,0
2018-03-15,Cotocollao,Precaucion,63.67,0
2018-03-20,Cotocollao,Precaucion,59.77,0.51
2018-03-23,Cotocollao,Precaucion,52.58,0
2018-04-03,Cotocollao,Precaucion,61.84,0
2018-04-19,Cotocollao,Precaucion,51.64,0.36
2018-04-27,Cotocollao,Precaucion,58.24,0
2018-05-10,Cotocollao,Precaucion,61.46,0.44
2018-05-15,Cotocollao,Precaucion,64.51,0.31
2018-06-01,Cotocollao,Precaucion,57.81,0
2018-06-12,Cotocollao,Precaucion,55.37,0
2018-06-13,Cotocollao,Precaucion,54.66,0.17
2018-06-25,Cotocollao,Precaucion,55,0.35
2018-07-03,Cotocollao,Precaucion,54.53,0.13
2018-08-01,Cotocollao,Precaucion,72.3,0.24
2018-08-13,Cotocollao,Precaucion,77.89,0.28
2018-08-13,Cotocollao,Precaucion,84.9,0.28
2018-09-02,Cotocollao,Precaucion,57.79,0
2018-09-02,Cotocollao,Precaucion,68.16,0
2018-09-06,Cotocollao,Precaucion,55.9,0.19
2018-09-12,Cotocollao,Precaucion,56.27,0
2018-09-12,Cotocollao,Precaucion,63.18,0
2018-10-01,Cotocollao,Precaucion,70.8,0.36
2018-10-01,Cotocollao,Precaucion,54.85,0.36
2018-10-01,Cotocollao,Precaucion,51.03,0.36
2018-10-02,Cotocollao,Precaucion,53.17,0.52
2018-10-02,Cotocollao,Precaucion,59.76,0.52
2018-10-02,Cotocollao,Precaucion,54.43,0.52
2018-10-15,Cotocollao,Precaucion,63.37,0.36
2018-10-16,Cotocollao,Precaucion,53.74,0.33
2018-10-17,Cotocollao,Precaucion,60.99,0.4
2018-10-17,Cotocollao,Precaucion,61.75,0.4
2018-10-17,Cotocollao,Precaucion,58.67,0.4
2018-10-23,Cotocollao,Precaucion,54.95,0
2018-10-25,Cotocollao,Precaucion,51.66,0
2018-10-26,Cotocollao,Precaucion,52.68,0.5
2018-10-26,Cotocollao,Precaucion,56.21,0.5
2018-10-29,Cotocollao,Precaucion,51.09,0
2018-10-29,Cotocollao,Precaucion,54.67,0
2018-10-31,Cotocollao,Precaucion,53.54,0.5
2018-10-31,Cotocollao,Precaucion,73.31,0.5
2018-11-22,Cotocollao,Precaucion,51.99,0.43
2018-11-24,Cotocollao,Precaucion,52.1,0
2018-11-27,Cotocollao,Precaucion,82.83,0
2018-11-28,Cotocollao,Precaucion,81.62,0.38
2018-11-28,Cotocollao,Precaucion,55.67,0.38
2018-12-04,Cotocollao,Precaucion,63.3,0
2018-12-10,Cotocollao,Precaucion,64.43,0.5
2018-12-13,Cotocollao,Precaucion,53.99,0
2018-12-19,Cotocollao,Precaucion,58.06,0
2019-01-01,Cotocollao,Precaucion,109.35,0.17
2019-01-01,Cotocollao,Precaucion,116.9,0.17
2019-01-06,Cotocollao,Precaucion,56.14,0
2019-01-07,Cotocollao,Precaucion,53.02,0
2019-01-09,Cotocollao,Precaucion,58.22,0
2019-01-09,Cotocollao,Precaucion,57.43,0
2019-01-13,Cotocollao,Precaucion,85.16,0
2019-01-14,Cotocollao,Precaucion,54.7,0.45
2019-01-14,Cotocollao,Precaucion,69.5,0.45
2019-01-15,Cotocollao,Precaucion,60.85,0
2019-01-15,Cotocollao,Precaucion,61.45,0
2019-01-16,Cotocollao,Precaucion,55.01,0
2019-01-16,Cotocollao,Precaucion,93.56,0
2019-01-17,Cotocollao,Precaucion,59.87,0
2019-01-17,Cotocollao,Precaucion,81.73,0
2019-01-18,Cotocollao,Precaucion,56.54,0.41
2019-01-19,Cotocollao,Precaucion,52.4,0
2019-01-19,Cotocollao,Precaucion,58.86,0
2019-01-19,Cotocollao,Precaucion,71.36,0
2019-01-19,Cotocollao,Precaucion,56.09,0
2019-01-19,Cotocollao,Precaucion,60.31,0
2019-01-19,Cotocollao,Precaucion,51.85,0
2019-01-20,Cotocollao,Precaucion,53.05,0
2019-01-21,Cotocollao,Precaucion,56.07,0.37
2019-01-22,Cotocollao,Precaucion,52.5,0
2019-01-22,Cotocollao,Precaucion,60.84,0
2019-01-22,Cotocollao,Precaucion,55.25,0
2019-01-23,Cotocollao,Precaucion,66.32,0.23
2019-01-25,Cotocollao,Precaucion,55.32,0.23
2019-01-26,Cotocollao,Precaucion,57.44,0.22
2019-01-26,Cotocollao,Precaucion,61.58,0.22
2019-01-31,Cotocollao,Precaucion,58.9,0
2019-02-03,Cotocollao,Precaucion,65.9,0
2019-02-05,Cotocollao,Precaucion,84.51,0
2019-02-06,Cotocollao,Precaucion,58.87,0
2019-02-06,Cotocollao,Precaucion,80.62,0
2019-02-07,Cotocollao,Precaucion,51.23,0
2019-02-07,Cotocollao,Precaucion,82.35,0
2019-02-08,Cotocollao,Precaucion,56.78,0.37
2019-02-09,Cotocollao,Precaucion,90.55,0
2019-02-09,Cotocollao,Precaucion,51.76,0
2019-02-09,Cotocollao,Precaucion,51,0
2019-02-09,Cotocollao,Precaucion,62.32,0
2019-02-10,Cotocollao,Precaucion,55.97,0.58
2019-02-10,Cotocollao,Precaucion,58.55,0.58
2019-02-11,Cotocollao,Precaucion,77.14,0
2019-02-12,Cotocollao,Precaucion,53.44,0.47
2019-02-13,Cotocollao,Precaucion,60.14,0
2019-02-14,Cotocollao,Precaucion,53.91,0
2019-02-15,Cotocollao,Precaucion,71.6,0.41
2019-02-15,Cotocollao,Precaucion,51.79,0.41
2019-02-15,Cotocollao,Precaucion,81.74,0.41
2019-02-16,Cotocollao,Precaucion,57.59,0.4
2019-02-16,Cotocollao,Precaucion,61.22,0.4
2019-02-17,Cotocollao,Precaucion,59.98,0.28
2019-02-17,Cotocollao,Precaucion,72.96,0.28
2019-02-17,Cotocollao,Precaucion,71.82,0.28
2019-02-18,Cotocollao,Precaucion,55.86,0
2019-02-18,Cotocollao,Precaucion,53.5,0
2019-02-18,Cotocollao,Precaucion,97.53,0
2019-02-18,Cotocollao,Precaucion,63.97,0
2019-02-19,Cotocollao,Precaucion,65.47,0
2019-02-20,Cotocollao,Precaucion,97.98,0
2019-02-20,Cotocollao,Precaucion,85.15,0
2019-02-21,Cotocollao,Precaucion,60.98,0
2019-02-21,Cotocollao,Precaucion,57.76,0
2019-02-21,Cotocollao,Precaucion,66.04,0
2019-02-22,Cotocollao,Precaucion,73.54,0
2019-02-22,Cotocollao,Precaucion,75.06,0
2019-02-22,Cotocollao,Precaucion,114.33,0
2019-02-23,Cotocollao,Precaucion,69.24,0
2019-02-23,Cotocollao,Precaucion,72.65,0
2019-02-23,Cotocollao,Precaucion,76.84,0
2019-02-23,Cotocollao,Precaucion,63.42,0
2019-02-25,Cotocollao,Precaucion,81.6,0
2019-02-25,Cotocollao,Precaucion,55,0
2019-02-26,Cotocollao,Precaucion,53.71,0.39
2019-02-28,Cotocollao,Precaucion,62.12,0
2019-03-02,Cotocollao,Precaucion,62.33,0
2019-03-03,Cotocollao,Precaucion,55.9,0.55
2019-03-04,Cotocollao,Precaucion,58.84,0
2019-03-04,Cotocollao,Precaucion,60.09,0
2019-03-05,Cotocollao,Precaucion,67.84,0
2019-03-05,Cotocollao,Precaucion,86.24,0
2019-03-07,Cotocollao,Precaucion,77.17,0
2019-03-07,Cotocollao,Precaucion,52.12,0
2019-03-08,Cotocollao,Precaucion,57.98,0.28
2019-03-08,Cotocollao,Precaucion,60.05,0.28
2019-03-08,Cotocollao,Precaucion,51.39,0.28
2019-03-12,Cotocollao,Precaucion,52.9,0
2019-03-13,Cotocollao,Precaucion,59.08,0
2019-03-14,Cotocollao,Precaucion,56.63,0
2019-03-14,Cotocollao,Precaucion,68.5,0
2019-03-14,Cotocollao,Precaucion,136.99,0
2019-03-16,Cotocollao,Precaucion,57.88,0.24
2019-03-18,Cotocollao,Precaucion,63.11,0
2019-03-20,Cotocollao,Precaucion,51.7,0
2019-03-22,Cotocollao,Precaucion,54.62,0
2019-03-22,Cotocollao,Precaucion,74.55,0
2019-03-23,Cotocollao,Precaucion,63.71,0.35
2019-03-23,Cotocollao,Precaucion,68.52,0.35
2019-03-26,Cotocollao,Precaucion,61.52,0.53
2019-03-27,Cotocollao,Precaucion,59.05,0
2019-03-30,Cotocollao,Precaucion,71.31,0
2019-03-30,Cotocollao,Precaucion,58.73,0
2019-03-31,Cotocollao,Precaucion,51.64,0
2019-04-06,Cotocollao,Precaucion,78.45,0
2019-04-07,Cotocollao,Precaucion,58.54,0
2019-04-08,Cotocollao,Precaucion,66.59,0.42
2019-04-08,Cotocollao,Precaucion,73.33,0.42
2019-04-08,Cotocollao,Precaucion,55.57,0.42
2019-04-09,Cotocollao,Precaucion,56.34,0.27
2019-04-12,Cotocollao,Precaucion,59.28,0
2019-04-12,Cotocollao,Precaucion,52.57,0
2019-04-16,Cotocollao,Precaucion,63.61,0.35
2019-04-18,Cotocollao,Precaucion,55.68,0
2019-04-25,Cotocollao,Precaucion,63.87,0
2019-05-07,Cotocollao,Precaucion,56.55,0
2019-05-07,Cotocollao,Precaucion,51.89,0
2019-05-07,Cotocollao,Precaucion,80.84,0
2019-05-11,Cotocollao,Precaucion,59.15,0.16
2019-05-14,Cotocollao,Precaucion,52.25,0
2019-05-14,Cotocollao,Precaucion,59.78,0
2019-05-17,Cotocollao,Precaucion,55.24,0
2019-05-17,Cotocollao,Precaucion,51.15,0
2019-05-22,Cotocollao,Precaucion,62.7,0.33
2019-05-22,Cotocollao,Precaucion,91.06,0.33
2019-05-22,Cotocollao,Precaucion,54.63,0.33
2019-05-22,Cotocollao,Precaucion,54.71,0.33
2019-05-23,Cotocollao,Precaucion,51.47,0
2019-05-31,Cotocollao,Precaucion,56.18,0
2019-06-13,Cotocollao,Precaucion,53.75,0
2019-06-13,Cotocollao,Precaucion,59.13,0
2019-06-13,Cotocollao,Precaucion,59.93,0
2019-06-14,Cotocollao,Precaucion,52.14,0
2019-06-26,Cotocollao,Precaucion,53.48,0.16
2019-06-27,Cotocollao,Precaucion,56.96,0.19
2019-07-03,Cotocollao,Precaucion,53.31,0.26
2019-07-09,Cotocollao,Precaucion,51.18,0.37
2019-08-15,Cotocollao,Precaucion,59.29,0.33
2019-08-15,Cotocollao,Precaucion,78.01,0.33
2019-08-15,Cotocollao,Precaucion,55.72,0.33
2019-08-25,Cotocollao,Precaucion,64.03,0
2019-08-27,Cotocollao,Precaucion,51.28,0.23
2019-08-27,Cotocollao,Precaucion,85.37,0.23
2019-09-02,Cotocollao,Precaucion,51.79,0.2
2019-09-04,Cotocollao,Precaucion,113.96,0
2019-09-04,Cotocollao,Precaucion,52.75,0
2019-09-05,Cotocollao,Precaucion,71.24,0.31
2019-09-12,Cotocollao,Precaucion,56.88,0
2019-09-12,Cotocollao,Precaucion,51.85,0
2019-09-17,Cotocollao,Precaucion,64.05,0
2019-09-23,Cotocollao,Precaucion,72.91,0
2019-09-29,Cotocollao,Precaucion,52.99,0.3
2019-09-30,Cotocollao,Precaucion,55.36,0
2019-09-30,Cotocollao,Precaucion,51.61,0
2019-10-25,Cotocollao,Precaucion,81.44,0.51
2019-10-25,Cotocollao,Precaucion,68.2,0.51
2019-12-20,Cotocollao,Precaucion,59.12,0
2020-01-01,Cotocollao,Precaucion,119.82,0
2020-01-01,Cotocollao,Alerta,162.45,0
2020-01-01,Cotocollao,Precaucion,57.02,0
2020-01-15,Cotocollao,Precaucion,76.46,0.27
2020-01-15,Cotocollao,Precaucion,73.2,0.27
2020-01-15,Cotocollao,Precaucion,141.46,0.27
2020-01-15,Cotocollao,Alerta,164.47,0.27
2020-01-15,Cotocollao,Precaucion,136.55,0.27
2020-01-15,Cotocollao,Precaucion,121.37,0.27
2020-01-15,Cotocollao,Precaucion,106.38,0.27
2020-01-15,Cotocollao,Precaucion,103.04,0.27
2020-01-15,Cotocollao,Precaucion,112.45,0.27
2020-01-15,Cotocollao,Precaucion,113.81,0.27
2020-01-15,Cotocollao,Precaucion,58.15,0.27
2020-01-31,Cotocollao,Precaucion,62.93,0
2020-02-03,Cotocollao,Precaucion,56.91,0.44
2020-02-03,Cotocollao,Precaucion,70.16,0.44
2020-02-05,Cotocollao,Precaucion,60.63,0.09
2020-02-06,Cotocollao,Precaucion,56.17,0.15
2020-02-06,Cotocollao,Precaucion,55.85,0.15
2020-02-07,Cotocollao,Precaucion,51.34,0.32
2020-02-07,Cotocollao,Precaucion,59.1,0.32
2020-02-11,Cotocollao,Precaucion,55.72,0.19
2020-02-12,Cotocollao,Precaucion,52.5,0.35
2020-02-12,Cotocollao,Precaucion,61.28,0.35
2020-03-02,Cotocollao,Precaucion,56.58,0.59
2020-03-25,Cotocollao,Precaucion,51.15,0
2021-01-01,Cotocollao,Precaucion,109.43,0
2021-01-01,Cotocollao,Alarma,342.7,0
2021-01-01,Cotocollao,Alarma,265.74,0
2021-01-01,Cotocollao,Precaucion,111.6,0
2021-01-01,Cotocollao,Precaucion,89.03,0
2021-01-01,Cotocollao,Precaucion,54.61,0
2021-01-01,Cotocollao,Precaucion,53.87,0
2021-01-01,Cotocollao,Precaucion,58.41,0
2021-06-22,Cotocollao,Precaucion,74.36,0.32
2021-07-18,Cotocollao,Precaucion,93.84,0.51
2021-07-18,Cotocollao,Precaucion,108.95,0.51
2022-01-01,Cotocollao,Precaucion,87.5,0
2022-01-01,Cotocollao,Precaucion,131.62,0
2022-01-01,Cotocollao,Precaucion,82.46,0
2022-01-01,Cotocollao,Precaucion,62.8,0
2022-03-09,Cotocollao,Precaucion,57.37,0.17
2022-04-26,Cotocollao,Precaucion,65.26,0.22
2022-05-09,Cotocollao,Precaucion,64.01,0.32
2022-05-09,Cotocollao,Precaucion,60.79,0.32
2022-05-25,Cotocollao,Alerta,224.04,0
2022-06-07,Cotocollao,Precaucion,64.27,0
2022-06-21,Cotocollao,Precaucion,53.75,0
2022-07-12,Cotocollao,Precaucion,62.78,0.11
2022-08-01,Cotocollao,Precaucion,57.7,0.59
2022-08-01,Cotocollao,Precaucion,55.44,0.59
2022-08-01,Cotocollao,Precaucion,51.15,0.59
2022-08-02,Cotocollao,Precaucion,54.01,0.43
2022-08-02,Cotocollao,Precaucion,54.67,0.43
2022-08-03,Cotocollao,Precaucion,51.12,0
2022-08-04,Cotocollao,Precaucion,51.12,0
2022-08-07,Cotocollao,Precaucion,55.53,0.16
2022-08-07,Cotocollao,Precaucion,58.72,0.16
2022-08-07,Cotocollao,Precaucion,57.24,0.16
2022-08-07,Cotocollao,Precaucion,55.73,0.16
2022-08-07,Cotocollao,Precaucion,54.09,0.16
2022-08-08,Cotocollao,Precaucion,52.09,0.32
2022-08-08,Cotocollao,Precaucion,56.97,0.32
2022-08-08,Cotocollao,Precaucion,52.11,0.32
2022-08-09,Cotocollao,Precaucion,51.7,0.5
2022-08-09,Cotocollao,Precaucion,53.41,0.5
2022-08-11,Cotocollao,Precaucion,59.66,0
2022-08-11,Cotocollao,Precaucion,65.35,0
2022-08-11,Cotocollao,Precaucion,65.52,0
2022-08-11,Cotocollao,Precaucion,53.43,0
2022-08-12,Cotocollao,Precaucion,53.79,0.18
2022-08-12,Cotocollao,Precaucion,74.92,0.18
2022-08-12,Cotocollao,Precaucion,85.45,0.18
2022-08-12,Cotocollao,Precaucion,87.28,0.18
2022-08-12,Cotocollao,Precaucion,60.41,0.18
2022-08-13,Cotocollao,Precaucion,59.28,0.22
2022-08-13,Cotocollao,Precaucion,80.34,0.22
2022-08-13,Cotocollao,Precaucion,93.61,0.22
2022-08-13,Cotocollao,Precaucion,97.31,0.22
2022-08-13,Cotocollao,Precaucion,64.01,0.22
2022-08-13,Cotocollao,Precaucion,63.86,0.22
2022-08-15,Cotocollao,Precaucion,51.12,0
2022-08-15,Cotocollao,Precaucion,54.46,0
2022-08-16,Cotocollao,Precaucion,63.28,0.06
2022-08-16,Cotocollao,Precaucion,59.21,0.06
2022-08-16,Cotocollao,Precaucion,62.62,0.06
2022-08-16,Cotocollao,Precaucion,57.59,0.06
2022-08-16,Cotocollao,Precaucion,52.69,0.06
2022-08-17,Cotocollao,Precaucion,59.61,0
2022-08-17,Cotocollao,Precaucion,62.53,0
2022-08-17,Cotocollao,Precaucion,65.49,0
2022-08-17,Cotocollao,Precaucion,53.7,0
2022-08-18,Cotocollao,Precaucion,56.4,0.02
2022-08-18,Cotocollao,Precaucion,63.61,0.02
2022-08-18,Cotocollao,Precaucion,60.74,0.02
2022-08-18,Cotocollao,Precaucion,56.72,0.02
2022-08-18,Cotocollao,Precaucion,54.25,0.02
2022-08-19,Cotocollao,Precaucion,52.79,0.47
2022-08-19,Cotocollao,Precaucion,51.99,0.47
2022-08-21,Cotocollao,Precaucion,61.85,0
2022-08-21,Cotocollao,Precaucion,61.56,0
2022-08-21,Cotocollao,Precaucion,63.91,0
2022-08-21,Cotocollao,Precaucion,63.3,0
2022-08-21,Cotocollao,Precaucion,58.4,0
2022-08-21,Cotocollao,Precaucion,58.25,0
2022-08-22,Cotocollao,Precaucion,63.51,0.56
2022-08-22,Cotocollao,Precaucion,70.64,0.56
2022-08-22,Cotocollao,Precaucion,75.2,0.56
2022-08-22,Cotocollao,Precaucion,74.14,0.56
2022-08-22,Cotocollao,Precaucion,74.31,0.56
2022-08-22,Cotocollao,Precaucion,72.42,0.56
2022-08-22,Cotocollao,Precaucion,72.42,0.56
2022-08-22,Cotocollao,Precaucion,68.62,0.56
2022-08-22,Cotocollao,Precaucion,55.26,0.56
2022-08-23,Cotocollao,Precaucion,57.43,0.11
2022-08-23,Cotocollao,Precaucion,62.56,0.11
2022-08-23,Cotocollao,Precaucion,81.1,0.11
2022-08-23,Cotocollao,Precaucion,86.58,0.11
2022-08-23,Cotocollao,Precaucion,81.33,0.11
2022-08-23,Cotocollao,Precaucion,76.43,0.11
2022-08-23,Cotocollao,Precaucion,64.06,0.11
2022-08-23,Cotocollao,Precaucion,61.01,0.11
2022-08-23,Cotocollao,Precaucion,58.09,0.11
2022-08-24,Cotocollao,Precaucion,61.03,0
2022-08-24,Cotocollao,Precaucion,73.62,0
2022-08-24,Cotocollao,Precaucion,74.8,0
2022-08-24,Cotocollao,Precaucion,66,0
2022-08-24,Cotocollao,Precaucion,62.7,0
2022-08-24,Cotocollao,Precaucion,56.44,0
2022-08-24,Cotocollao,Precaucion,52.28,0
2022-08-25,Cotocollao,Precaucion,56.54,0.11
2022-08-25,Cotocollao,Precaucion,60.97,0.11
2022-08-25,Cotocollao,Precaucion,60.39,0.11
2022-08-25,Cotocollao,Precaucion,60.5,0.11
2022-08-25,Cotocollao,Precaucion,53.79,0.11
2022-08-26,Cotocollao,Precaucion,67.51,0
2022-08-26,Cotocollao,Precaucion,82.25,0
2022-08-26,Cotocollao,Precaucion,73.46,0
2022-08-26,Cotocollao,Precaucion,75.01,0
2022-08-26,Cotocollao,Precaucion,67.22,0
2022-08-26,Cotocollao,Precaucion,54.78,0
2022-08-27,Cotocollao,Precaucion,55.32,0.04
2022-08-27,Cotocollao,Precaucion,66.68,0.04
2022-08-27,Cotocollao,Precaucion,75.15,0.04
2022-08-27,Cotocollao,Precaucion,80.92,0.04
2022-08-27,Cotocollao,Precaucion,75.61,0.04
2022-08-27,Cotocollao,Precaucion,64.86,0.04
2022-08-27,Cotocollao,Precaucion,64.42,0.04
2022-08-27,Cotocollao,Precaucion,62.62,0.04
2022-08-27,Cotocollao,Precaucion,56.43,0.04
2022-08-28,Cotocollao,Precaucion,51.52,0
2022-08-28,Cotocollao,Precaucion,64.59,0
2022-08-28,Cotocollao,Precaucion,70.08,0
2022-08-28,Cotocollao,Precaucion,73.38,0
2022-08-28,Cotocollao,Precaucion,65.96,0
2022-08-28,Cotocollao,Precaucion,62.13,0
2022-08-28,Cotocollao,Precaucion,61.06,0
2022-08-29,Cotocollao,Precaucion,55.46,0
2022-08-29,Cotocollao,Precaucion,60.3,0
2022-08-29,Cotocollao,Precaucion,62.99,0
2022-08-29,Cotocollao,Precaucion,61.9,0
2022-08-29,Cotocollao,Precaucion,59.69,0
2022-08-29,Cotocollao,Precaucion,66.31,0
2022-08-29,Cotocollao,Precaucion,62.05,0
2022-08-30,Cotocollao,Precaucion,53.79,0.49
2022-08-30,Cotocollao,Precaucion,56.52,0.49
2022-08-30,Cotocollao,Precaucion,57.28,0.49
2022-08-30,Cotocollao,Precaucion,57.92,0.49
2022-08-30,Cotocollao,Precaucion,61.3,0.49
2022-08-30,Cotocollao,Precaucion,67.04,0.49
2022-08-30,Cotocollao,Precaucion,66.98,0.49
