Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2019-01-02,16.01458333,7.55375,0.184,0.178,0.154,Deseable,3.234,5.4
2019-01-03,16.065,8.57875,0.219,0.217,0.148,Deseable,0.0,0.0
2019-01-05,16.20875,10.73208333,0.328,0.291,0.447,Deseable,1.192,3.47
2019-01-07,12.63125,20.10416667,0.512,0.512,0.512,Deseable,0.0,0.0
2019-01-12,14.08541667,14.47458333,0.386,0.367,0.364,Deseable,1.963,5.48
2019-01-14,14.06833333,16.24375,0.38,0.368,0.347,Deseable,0.418,1.22
2019-01-15,13.90416667,18.37083333,0.485,0.489,0.489,Deseable,0.0,0.0
2019-01-18,14.70208333,16.77458333,0.417,0.436,0.326,Deseable,0.305,0.9
2019-01-21,15.56208333,12.52833333,0.308,0.34,0.351,Deseable,0.572,1.67
2019-01-22,15.45619048,12.94904762,0.372,0.38,0.331,Deseable,0.286,0.85
2019-01-23,16.50666667,13.10208333,0.217,0.216,0.216,Deseable,4.091,6.89
2019-01-24,16.77458333,8.4275,0.22,0.228,0.228,Deseable,0.0,0.0
2019-01-25,15.89541667,15.79333333,0.227,0.216,0.214,Deseable,1.153,3.31
2019-01-26,16.63375,13.95666667,0.24,0.234,0.246,Deseable,2.826,5.1
2019-01-27,15.71875,13.29583333,0.309,0.305,0.302,Deseable,1.98,5.82
2019-01-30,13.96041667,14.38625,0.439,0.438,0.44,Deseable,0.18,0.52
2019-02-02,15.20708333,14.07625,0.544,0.55,0.55,Deseable,0.0,0.0
2019-02-06,14.78916667,17.81875,0.468,0.448,0.411,Deseable,0.0,0.0
2019-02-08,14.45166667,21.85666667,0.402,0.397,0.451,Deseable,0.924,2.66
2019-02-10,14.67125,13.39583333,0.582,0.589,0.589,Deseable,0.797,2.3
2019-02-12,15.6475,16.28166667,0.503,0.511,0.511,Deseable,0.0,0.0
2019-02-15,15.70083333,18.97208333,0.356,0.373,0.284,Deseable,3.762,9.29
2019-02-16,15.555,23.045,0.388,0.382,0.373,Deseable,3.883,11.19
2019-02-17,15.605,19.62708333,0.28,0.286,0.306,Deseable,2.919,7.8
2019-02-22,15.04,15.74583333,0.84,0.84,0.84,Deseable,0.0,0.0
2019-02-26,13.895,18.69916667,0.418,0.427,0.364,Deseable,0.857,2.27
2019-03-01,13.76041667,15.07125,0.58,0.571,0.533,Deseable,2.247,5.81
2019-03-03,13.62458333,19.00375,0.563,0.557,0.557,Deseable,0.013,0.03
2019-03-08,15.48791667,16.54636364,0.252,0.241,0.229,Deseable,2.508,5.14
2019-03-10,15.63166667,8.4425,0.524,0.542,0.542,Deseable,0.022,0.04
2019-03-12,14.23684211,18.17555556,0.336,0.333,0.322,Deseable,0.232,0.41
2019-03-14,15.50791667,22.19708333,0.539,0.554,0.415,Deseable,4.207,6.5
2019-03-16,15.97,16.715,0.204,0.205,0.188,Deseable,3.903,5.57
2019-03-17,15.89541667,14.94208333,0.473,0.463,0.467,Deseable,4.465,5.84
2019-03-21,14.35291667,16.63875,0.385,0.422,0.422,Deseable,0.0,0.0
2019-03-23,13.88708333,23.58916667,0.38,0.377,0.345,Deseable,1.483,1.68
2019-03-24,13.97416667,24.02583333,0.573,0.586,0.586,Deseable,0.0,0.0
2019-03-26,15.43625,24.29375,0.525,0.537,0.552,Deseable,1.12,1.53
2019-03-28,14.57666667,23.39125,0.394,0.367,0.356,Deseable,0.401,0.51
2019-04-06,13.28416667,15.89416667,0.469,0.473,0.455,Deseable,0.11,0.22
