Fecha,TMP,PM25,AOD_mean,AOD_median,AOD_moda,IQCA,AOD_mean_0,AOD_sum
2019-06-30,15.29875,8.960416666666667,0.345,0.375,0.178,Deseable,0.285,0.56
2019-07-03,15.194583333333334,29.876315789473683,0.165,0.166,0.137,Aceptable,2.414,4.81
2019-07-04,16.11625,22.206818181818186,0.34,0.33,0.318,Deseable,2.3,4.51
2019-07-05,15.78125,22.895416666666662,0.214,0.208,0.163,Deseable,3.036,6.05
2019-07-06,15.778333333333334,9.865416666666668,0.534,0.578,0.578,Deseable,0.0,0.0
2019-07-09,14.021666666666668,13.415,0.268,0.252,0.239,Deseable,1.473,2.88
2019-07-10,14.665,9.54875,0.179,0.17,0.136,Deseable,3.699,5.07
2019-07-11,13.807272727272728,16.956818181818182,0.062,0.066,0.039,Deseable,1.068,2.1
2019-07-12,14.389583333333334,24.226666666666663,0.398,0.405,0.345,Deseable,0.177,0.35
2019-07-13,14.230833333333337,21.345,0.491,0.488,0.467,Deseable,1.427,2.84
2019-07-16,14.587916666666668,17.47125,0.266,0.21,0.593,Deseable,0.531,0.71
2019-07-17,15.351666666666668,16.983333333333334,0.321,0.315,0.303,Deseable,0.137,0.28
2019-07-18,15.217916666666667,11.699166666666663,0.243,0.241,0.337,Deseable,4.606,7.56
2019-07-19,15.567916666666669,11.822083333333332,0.16,0.142,0.115,Deseable,2.327,4.37
2019-07-20,16.067083333333333,9.290833333333332,0.267,0.238,0.228,Deseable,0.931,1.83
2019-07-21,15.518333333333333,10.313333333333334,0.292,0.332,0.335,Deseable,0.963,1.92
2019-07-27,14.630833333333332,19.677916666666665,0.18,0.166,0.166,Deseable,0.009,0.02
2019-07-28,14.837916666666668,11.725833333333334,0.19,0.19,0.19,Deseable,0.0,0.0
2019-07-29,14.809583333333334,13.67125,0.08,0.084,0.031,Deseable,1.966,2.4
2019-08-01,14.977083333333333,15.988333333333337,0.222,0.225,0.204,Deseable,3.068,6.02
2019-08-03,15.517916666666666,14.740833333333333,0.337,0.328,0.279,Deseable,0.506,0.99
2019-08-04,14.84625,9.335,0.351,0.346,0.328,Deseable,0.479,0.95
