Fecha,Estacion,Nivel,Valor
2024-11-09 16:00:00,Belisario,Precaucion,59.06
2024-11-09 17:00:00,Belisario,Precaucion,53.18
2024-11-10 02:00:00,Belisario,Precaucion,73.11
2024-11-10 14:00:00,Belisario,Precaucion,51.0
2024-11-10 15:00:00,Belisario,Precaucion,64.41
2024-11-10 16:00:00,Belisario,Precaucion,56.17
2024-11-12 05:00:00,Belisario,Precaucion,66.9
2024-11-12 06:00:00,Belisario,Precaucion,54.21
2024-11-12 17:00:00,Belisario,Precaucion,55.16
2024-11-12 18:00:00,Belisario,Precaucion,70.43
2024-11-12 19:00:00,Belisario,Precaucion,62.52
2024-11-13 05:00:00,Belisario,Precaucion,52.74
2024-11-13 10:00:00,Belisario,Precaucion,55.63
2024-11-14 18:00:00,Belisario,Precaucion,68.94
2024-11-14 19:00:00,Belisario,Precaucion,61.3
2024-11-15 03:00:00,Belisario,Precaucion,60.35
2024-11-15 18:00:00,Belisario,Precaucion,53.78
2024-11-16 03:00:00,Belisario,Precaucion,72.07
2024-11-16 04:00:00,Belisario,Precaucion,87.25
2024-11-16 05:00:00,Belisario,Precaucion,56.76
2024-11-16 06:00:00,Belisario,Precaucion,59.17
2024-11-17 00:00:00,Belisario,Precaucion,62.42
2024-11-17 01:00:00,Belisario,Precaucion,60.09
2024-11-19 12:00:00,Belisario,Precaucion,52.49
2024-11-19 21:00:00,Belisario,Precaucion,56.59
2024-11-20 13:00:00,Belisario,Precaucion,51.38
2024-11-21 22:00:00,Belisario,Precaucion,64.15
2024-11-22 13:00:00,Belisario,Precaucion,52.85
2024-11-23 00:00:00,Belisario,Precaucion,56.01
2024-11-23 01:00:00,Belisario,Precaucion,56.43
2024-11-23 02:00:00,Belisario,Precaucion,51.28
2024-11-24 01:00:00,Belisario,Precaucion,55.61
2024-11-26 13:00:00,Belisario,Precaucion,60.15
2024-11-28 01:00:00,Belisario,Precaucion,61.18
2024-11-28 13:00:00,Belisario,Precaucion,51.87
2018-01-01 05:00:00,Carapungo,Alerta,162.58
2018-01-01 06:00:00,Carapungo,Alerta,178.0
2018-01-02 11:00:00,Carapungo,Precaucion,68.21
2018-01-02 12:00:00,Carapungo,Precaucion,87.23
2018-01-03 11:00:00,Carapungo,Precaucion,58.51
2018-01-03 12:00:00,Carapungo,Precaucion,68.33
2018-01-04 11:00:00,Carapungo,Precaucion,68.41
2018-01-04 12:00:00,Carapungo,Precaucion,74.5
2018-01-09 12:00:00,Carapungo,Precaucion,72.28
2018-01-09 13:00:00,Carapungo,Precaucion,60.07
2018-01-11 11:00:00,Carapungo,Precaucion,69.86
2018-01-11 12:00:00,Carapungo,Precaucion,90.82
2018-01-24 11:00:00,Carapungo,Precaucion,94.76
2018-01-24 12:00:00,Carapungo,Precaucion,107.54
2018-01-25 12:00:00,Carapungo,Precaucion,68.37
2018-01-26 12:00:00,Carapungo,Precaucion,55.39
2018-01-31 11:00:00,Carapungo,Precaucion,55.73
2018-01-31 12:00:00,Carapungo,Precaucion,60.59
2018-03-07 11:00:00,Carapungo,Precaucion,53.83
2018-03-10 12:00:00,Carapungo,Precaucion,85.97
2018-03-12 11:00:00,Carapungo,Precaucion,57.88
2018-03-15 12:00:00,Carapungo,Precaucion,62.72
2018-03-15 16:00:00,Carapungo,Precaucion,52.63
2018-03-16 11:00:00,Carapungo,Precaucion,55.6
2018-03-16 12:00:00,Carapungo,Precaucion,59.93
2018-03-20 11:00:00,Carapungo,Precaucion,65.12
2018-03-20 12:00:00,Carapungo,Precaucion,63.93
2018-03-20 14:00:00,Carapungo,Precaucion,54.97
2018-03-21 12:00:00,Carapungo,Precaucion,57.13
2018-03-22 12:00:00,Carapungo,Precaucion,67.64
2018-03-25 12:00:00,Carapungo,Precaucion,57.22
2018-03-26 12:00:00,Carapungo,Precaucion,53.75
2018-04-03 12:00:00,Carapungo,Precaucion,62.98
2018-04-05 12:00:00,Carapungo,Precaucion,79.54
2018-04-06 22:00:00,Carapungo,Precaucion,98.26
2018-04-13 12:00:00,Carapungo,Precaucion,58.86
2018-04-19 11:00:00,Carapungo,Precaucion,64.41
2018-04-19 12:00:00,Carapungo,Precaucion,64.68
2018-04-20 12:00:00,Carapungo,Precaucion,54.07
2018-05-02 11:00:00,Carapungo,Precaucion,52.11
2018-05-03 11:00:00,Carapungo,Precaucion,52.92
2018-05-03 13:00:00,Carapungo,Precaucion,66.74
2018-05-08 00:00:00,Carapungo,Precaucion,62.58
2018-05-08 12:00:00,Carapungo,Precaucion,57.9
2018-05-08 13:00:00,Carapungo,Precaucion,57.2
2018-05-09 11:00:00,Carapungo,Precaucion,52.64
2018-05-10 11:00:00,Carapungo,Precaucion,56.41
2018-05-10 12:00:00,Carapungo,Precaucion,73.71
2018-05-11 11:00:00,Carapungo,Precaucion,68.77
2018-05-11 12:00:00,Carapungo,Precaucion,74.12
2018-05-15 11:00:00,Carapungo,Precaucion,59.31
2018-05-17 12:00:00,Carapungo,Precaucion,52.56
2018-05-24 12:00:00,Carapungo,Precaucion,60.43
2018-05-30 11:00:00,Carapungo,Precaucion,61.46
2018-05-31 11:00:00,Carapungo,Precaucion,73.7
2018-06-01 12:00:00,Carapungo,Precaucion,58.92
2018-06-07 11:00:00,Carapungo,Precaucion,81.4
2018-06-07 12:00:00,Carapungo,Precaucion,83.34
2018-06-08 11:00:00,Carapungo,Precaucion,85.78
2018-06-08 12:00:00,Carapungo,Precaucion,90.13
2018-06-12 12:00:00,Carapungo,Precaucion,66.25
2018-06-12 13:00:00,Carapungo,Precaucion,51.92
2018-06-13 11:00:00,Carapungo,Precaucion,57.75
2018-06-14 11:00:00,Carapungo,Precaucion,67.97
2018-06-14 12:00:00,Carapungo,Precaucion,74.68
2018-06-18 12:00:00,Carapungo,Precaucion,60.65
2018-06-20 11:00:00,Carapungo,Precaucion,77.19
2018-06-20 12:00:00,Carapungo,Precaucion,82.1
2018-06-22 12:00:00,Carapungo,Precaucion,79.79
2018-07-03 11:00:00,Carapungo,Precaucion,61.64
2018-07-03 12:00:00,Carapungo,Precaucion,55.99
2018-07-05 11:00:00,Carapungo,Precaucion,54.19
2018-07-05 12:00:00,Carapungo,Precaucion,57.21
2018-07-11 11:00:00,Carapungo,Precaucion,72.75
2018-07-11 12:00:00,Carapungo,Precaucion,58.02
2018-07-21 12:00:00,Carapungo,Precaucion,51.63
2018-07-22 06:00:00,Carapungo,Precaucion,51.56
2018-08-13 11:00:00,Carapungo,Precaucion,52.62
2018-08-13 12:00:00,Carapungo,Precaucion,51.16
2018-08-22 11:00:00,Carapungo,Precaucion,51.64
2018-08-22 12:00:00,Carapungo,Precaucion,72.76
2018-08-23 12:00:00,Carapungo,Precaucion,69.18
2018-08-24 11:00:00,Carapungo,Precaucion,55.73
2018-08-24 23:00:00,Carapungo,Precaucion,88.92
2018-08-31 06:00:00,Carapungo,Precaucion,80.19
2018-08-31 11:00:00,Carapungo,Precaucion,55.6
2018-09-01 11:00:00,Carapungo,Precaucion,58.57
2018-09-01 12:00:00,Carapungo,Precaucion,66.5
2018-09-06 11:00:00,Carapungo,Precaucion,63.18
2018-09-06 19:00:00,Carapungo,Precaucion,55.53
2018-09-07 11:00:00,Carapungo,Precaucion,52.36
2018-09-08 06:00:00,Carapungo,Precaucion,51.2
2018-09-08 12:00:00,Carapungo,Precaucion,58.08
2018-09-11 11:00:00,Carapungo,Precaucion,65.94
2018-09-11 15:00:00,Carapungo,Precaucion,53.13
2018-09-11 17:00:00,Carapungo,Precaucion,88.81
2018-09-12 11:00:00,Carapungo,Precaucion,57.0
2018-09-12 22:00:00,Carapungo,Precaucion,51.89
2018-09-13 18:00:00,Carapungo,Precaucion,58.36
2018-09-13 20:00:00,Carapungo,Precaucion,57.16
2018-09-13 21:00:00,Carapungo,Precaucion,67.66
2018-09-16 23:00:00,Carapungo,Precaucion,52.58
2018-09-17 00:00:00,Carapungo,Precaucion,89.83
2018-09-17 11:00:00,Carapungo,Precaucion,85.19
2018-09-17 12:00:00,Carapungo,Precaucion,75.93
2018-09-18 11:00:00,Carapungo,Precaucion,88.13
2018-09-18 12:00:00,Carapungo,Precaucion,58.35
2018-09-19 11:00:00,Carapungo,Precaucion,85.1
2018-09-20 11:00:00,Carapungo,Precaucion,57.04
2018-09-20 12:00:00,Carapungo,Precaucion,54.37
2018-09-26 21:00:00,Carapungo,Precaucion,61.84
2018-09-26 22:00:00,Carapungo,Alerta,235.43
2018-09-26 23:00:00,Carapungo,Precaucion,52.96
2018-09-27 14:00:00,Carapungo,Precaucion,91.54
2018-09-27 15:00:00,Carapungo,Precaucion,66.81
2018-09-27 16:00:00,Carapungo,Precaucion,66.11
2018-09-27 21:00:00,Carapungo,Alerta,154.08
2018-09-27 22:00:00,Carapungo,Precaucion,99.34
2018-09-28 12:00:00,Carapungo,Precaucion,54.34
2018-09-29 12:00:00,Carapungo,Precaucion,51.28
2018-09-29 13:00:00,Carapungo,Precaucion,57.98
2018-09-30 01:00:00,Carapungo,Precaucion,67.36
2018-10-01 12:00:00,Carapungo,Precaucion,51.43
2018-10-01 13:00:00,Carapungo,Precaucion,101.29
2018-10-01 14:00:00,Carapungo,Precaucion,123.66
2018-10-01 15:00:00,Carapungo,Precaucion,86.24
2018-10-01 16:00:00,Carapungo,Precaucion,65.59
2018-10-01 17:00:00,Carapungo,Precaucion,53.89
2018-10-01 18:00:00,Carapungo,Precaucion,57.68
2018-10-02 01:00:00,Carapungo,Precaucion,61.93
2018-10-02 09:00:00,Carapungo,Precaucion,52.29
2018-10-02 10:00:00,Carapungo,Precaucion,57.83
2018-10-02 11:00:00,Carapungo,Precaucion,80.09
2018-10-02 12:00:00,Carapungo,Precaucion,79.46
2018-10-02 13:00:00,Carapungo,Precaucion,55.02
2018-10-03 01:00:00,Carapungo,Precaucion,55.52
2018-10-03 06:00:00,Carapungo,Precaucion,52.87
2018-10-03 11:00:00,Carapungo,Precaucion,60.49
2018-10-03 12:00:00,Carapungo,Precaucion,55.46
2018-10-04 03:00:00,Carapungo,Precaucion,70.95
2018-10-04 04:00:00,Carapungo,Precaucion,82.4
2018-10-04 05:00:00,Carapungo,Precaucion,74.67
2018-10-04 06:00:00,Carapungo,Precaucion,60.4
2018-10-04 08:00:00,Carapungo,Precaucion,61.1
2018-10-05 11:00:00,Carapungo,Precaucion,87.26
2018-10-05 13:00:00,Carapungo,Precaucion,79.64
2018-10-05 14:00:00,Carapungo,Precaucion,65.41
2018-10-05 15:00:00,Carapungo,Precaucion,79.74
2018-10-05 16:00:00,Carapungo,Precaucion,61.86
2018-10-05 17:00:00,Carapungo,Precaucion,60.53
2018-10-05 23:00:00,Carapungo,Precaucion,69.86
2018-10-06 07:00:00,Carapungo,Precaucion,79.97
2018-10-06 08:00:00,Carapungo,Precaucion,51.33
2018-10-06 10:00:00,Carapungo,Precaucion,54.13
2018-10-06 11:00:00,Carapungo,Precaucion,79.96
2018-10-06 12:00:00,Carapungo,Precaucion,55.77
2018-10-06 13:00:00,Carapungo,Precaucion,52.15
2018-10-06 16:00:00,Carapungo,Precaucion,59.43
2018-10-07 15:00:00,Carapungo,Precaucion,56.93
2018-10-07 21:00:00,Carapungo,Precaucion,51.29
2018-10-11 13:00:00,Carapungo,Precaucion,57.73
2018-10-11 18:00:00,Carapungo,Precaucion,74.99
2018-10-12 11:00:00,Carapungo,Precaucion,54.74
2018-10-12 12:00:00,Carapungo,Precaucion,56.75
2018-10-13 12:00:00,Carapungo,Precaucion,63.45
2018-10-13 15:00:00,Carapungo,Precaucion,51.2
2018-10-13 16:00:00,Carapungo,Precaucion,87.71
2018-10-13 18:00:00,Carapungo,Precaucion,70.31
2018-10-13 19:00:00,Carapungo,Precaucion,118.59
2018-10-13 20:00:00,Carapungo,Precaucion,95.59
2018-10-15 12:00:00,Carapungo,Precaucion,54.67
2018-10-15 13:00:00,Carapungo,Precaucion,76.71
2018-10-15 14:00:00,Carapungo,Precaucion,53.83
2018-10-15 19:00:00,Carapungo,Precaucion,61.02
2018-10-16 05:00:00,Carapungo,Precaucion,56.03
2018-10-16 12:00:00,Carapungo,Precaucion,59.9
2018-10-16 13:00:00,Carapungo,Precaucion,108.35
2018-10-16 14:00:00,Carapungo,Precaucion,114.07
2018-10-16 15:00:00,Carapungo,Precaucion,76.48
2018-10-17 11:00:00,Carapungo,Precaucion,58.89
2018-10-17 12:00:00,Carapungo,Precaucion,55.61
2018-10-17 13:00:00,Carapungo,Precaucion,52.71
2018-10-17 21:00:00,Carapungo,Precaucion,54.06
2018-10-18 11:00:00,Carapungo,Precaucion,55.85
2018-10-18 22:00:00,Carapungo,Precaucion,59.26
2018-10-19 11:00:00,Carapungo,Precaucion,57.79
2018-10-19 12:00:00,Carapungo,Precaucion,57.98
2018-10-19 13:00:00,Carapungo,Precaucion,61.68
2018-10-19 14:00:00,Carapungo,Precaucion,52.21
2018-10-22 11:00:00,Carapungo,Precaucion,61.04
2018-10-22 12:00:00,Carapungo,Precaucion,55.59
2018-10-22 13:00:00,Carapungo,Precaucion,51.54
2018-10-22 14:00:00,Carapungo,Precaucion,55.54
2018-10-22 15:00:00,Carapungo,Precaucion,52.64
2018-10-23 10:00:00,Carapungo,Precaucion,51.36
2018-10-23 11:00:00,Carapungo,Precaucion,65.21
2018-10-23 12:00:00,Carapungo,Precaucion,82.33
2018-10-23 13:00:00,Carapungo,Precaucion,56.36
2018-10-24 11:00:00,Carapungo,Precaucion,67.96
2018-10-24 12:00:00,Carapungo,Precaucion,70.96
2018-10-24 13:00:00,Carapungo,Precaucion,53.85
2018-10-25 12:00:00,Carapungo,Precaucion,56.04
2018-10-25 19:00:00,Carapungo,Precaucion,52.45
2018-10-26 11:00:00,Carapungo,Precaucion,54.41
2018-10-26 12:00:00,Carapungo,Precaucion,56.61
2018-10-29 11:00:00,Carapungo,Precaucion,55.86
2018-10-29 12:00:00,Carapungo,Precaucion,68.95
2018-10-29 13:00:00,Carapungo,Precaucion,55.93
2018-11-01 12:00:00,Carapungo,Precaucion,64.0
2018-11-02 11:00:00,Carapungo,Precaucion,55.71
2018-11-07 11:00:00,Carapungo,Precaucion,61.01
2018-11-07 12:00:00,Carapungo,Precaucion,80.05
2018-11-17 20:00:00,Carapungo,Precaucion,59.7
2018-11-19 12:00:00,Carapungo,Precaucion,51.05
2018-11-22 16:00:00,Carapungo,Precaucion,52.4
2018-11-28 12:00:00,Carapungo,Precaucion,71.61
2018-11-28 13:00:00,Carapungo,Precaucion,54.42
2018-12-04 11:00:00,Carapungo,Precaucion,70.5
2018-12-04 12:00:00,Carapungo,Precaucion,57.43
2018-12-10 11:00:00,Carapungo,Precaucion,68.24
2018-12-10 12:00:00,Carapungo,Precaucion,54.93
2018-12-12 11:00:00,Carapungo,Precaucion,60.15
2018-12-12 12:00:00,Carapungo,Precaucion,70.25
2018-12-13 12:00:00,Carapungo,Precaucion,68.3
2018-12-19 11:00:00,Carapungo,Precaucion,51.93
2018-12-19 12:00:00,Carapungo,Precaucion,71.27
2018-12-29 11:00:00,Carapungo,Precaucion,52.04
2019-01-01 05:00:00,Carapungo,Alerta,177.19
2019-01-01 06:00:00,Carapungo,Alerta,217.07
2019-01-01 07:00:00,Carapungo,Precaucion,112.45
2019-01-01 08:00:00,Carapungo,Precaucion,56.44
2019-01-03 11:00:00,Carapungo,Precaucion,57.15
2019-01-03 12:00:00,Carapungo,Precaucion,69.7
2019-01-04 12:00:00,Carapungo,Precaucion,62.51
2019-01-05 11:00:00,Carapungo,Precaucion,51.18
2019-01-09 12:00:00,Carapungo,Precaucion,61.67
2019-01-16 12:00:00,Carapungo,Precaucion,55.75
2019-01-17 11:00:00,Carapungo,Precaucion,55.37
2019-01-17 12:00:00,Carapungo,Precaucion,56.65
2019-02-01 16:00:00,Carapungo,Precaucion,74.56
2019-02-01 17:00:00,Carapungo,Precaucion,118.8
2019-02-01 18:00:00,Carapungo,Precaucion,58.55
2019-02-14 12:00:00,Carapungo,Precaucion,51.32
2019-02-15 11:00:00,Carapungo,Precaucion,75.97
2019-02-15 12:00:00,Carapungo,Precaucion,88.36
2019-02-16 12:00:00,Carapungo,Precaucion,61.31
2019-02-16 22:00:00,Carapungo,Precaucion,51.17
2019-02-21 12:00:00,Carapungo,Precaucion,65.03
2019-02-21 13:00:00,Carapungo,Precaucion,58.0
2019-02-22 11:00:00,Carapungo,Precaucion,64.65
2019-03-08 12:00:00,Carapungo,Precaucion,60.97
2019-03-14 11:00:00,Carapungo,Precaucion,51.78
2019-03-14 12:00:00,Carapungo,Precaucion,54.95
2019-03-23 12:00:00,Carapungo,Precaucion,57.73
2019-03-25 12:00:00,Carapungo,Precaucion,77.56
2019-03-30 11:00:00,Carapungo,Precaucion,75.64
2019-03-30 12:00:00,Carapungo,Precaucion,59.9
2019-04-08 11:00:00,Carapungo,Precaucion,87.34
2019-04-08 12:00:00,Carapungo,Precaucion,90.18
2019-04-11 11:00:00,Carapungo,Precaucion,51.11
2019-04-16 11:00:00,Carapungo,Precaucion,68.29
2019-05-02 11:00:00,Carapungo,Precaucion,85.68
2019-05-02 12:00:00,Carapungo,Precaucion,67.94
2019-05-07 11:00:00,Carapungo,Precaucion,69.58
2019-05-07 12:00:00,Carapungo,Precaucion,61.26
2019-05-15 11:00:00,Carapungo,Precaucion,58.84
2019-05-15 12:00:00,Carapungo,Precaucion,57.3
2019-05-20 11:00:00,Carapungo,Precaucion,73.11
2019-05-20 12:00:00,Carapungo,Precaucion,112.19
2019-05-21 11:00:00,Carapungo,Precaucion,52.77
2019-05-22 12:00:00,Carapungo,Precaucion,64.41
2019-06-03 12:00:00,Carapungo,Precaucion,56.12
2019-06-05 18:00:00,Carapungo,Precaucion,58.46
2019-06-12 11:00:00,Carapungo,Precaucion,53.14
2019-06-12 12:00:00,Carapungo,Precaucion,59.57
2019-07-04 12:00:00,Carapungo,Precaucion,63.3
2019-07-05 12:00:00,Carapungo,Precaucion,51.15
2019-07-10 11:00:00,Carapungo,Precaucion,52.03
2019-07-10 12:00:00,Carapungo,Precaucion,107.8
2019-07-11 12:00:00,Carapungo,Precaucion,51.75
2019-07-12 12:00:00,Carapungo,Precaucion,62.55
2019-07-12 13:00:00,Carapungo,Precaucion,77.96
2019-07-29 11:00:00,Carapungo,Precaucion,59.63
2019-07-29 14:00:00,Carapungo,Precaucion,55.32
2019-07-29 19:00:00,Carapungo,Precaucion,59.13
2019-08-14 17:00:00,Carapungo,Precaucion,53.42
2019-08-14 21:00:00,Carapungo,Precaucion,52.36
2019-08-14 23:00:00,Carapungo,Precaucion,70.54
2019-08-15 01:00:00,Carapungo,Precaucion,60.98
2019-08-15 02:00:00,Carapungo,Precaucion,82.82
2019-08-15 03:00:00,Carapungo,Precaucion,97.57
2019-08-15 04:00:00,Carapungo,Precaucion,61.75
2019-08-15 05:00:00,Carapungo,Precaucion,61.82
2019-08-15 08:00:00,Carapungo,Precaucion,55.66
2019-08-15 09:00:00,Carapungo,Precaucion,58.87
2019-08-15 10:00:00,Carapungo,Precaucion,53.64
2019-08-15 11:00:00,Carapungo,Precaucion,55.22
2019-08-15 20:00:00,Carapungo,Precaucion,57.79
2019-08-25 10:00:00,Carapungo,Precaucion,73.28
2019-08-25 11:00:00,Carapungo,Precaucion,64.29
2019-08-26 15:00:00,Carapungo,Precaucion,144.93
2019-08-26 16:00:00,Carapungo,Alerta,217.23
2019-08-31 12:00:00,Carapungo,Precaucion,126.37
2019-09-02 04:00:00,Carapungo,Precaucion,71.41
2019-09-02 13:00:00,Carapungo,Precaucion,125.96
2019-09-03 05:00:00,Carapungo,Precaucion,59.53
2019-09-03 11:00:00,Carapungo,Precaucion,52.17
2019-09-03 12:00:00,Carapungo,Alerta,211.55
2019-09-03 13:00:00,Carapungo,Precaucion,89.68
2019-09-04 11:00:00,Carapungo,Precaucion,57.75
2019-09-06 11:00:00,Carapungo,Precaucion,87.65
2019-09-07 03:00:00,Carapungo,Precaucion,56.57
2019-09-07 17:00:00,Carapungo,Precaucion,53.58
2019-09-07 23:00:00,Carapungo,Precaucion,89.3
2019-09-10 08:00:00,Carapungo,Precaucion,59.22
2019-09-10 11:00:00,Carapungo,Precaucion,71.74
2019-09-10 12:00:00,Carapungo,Precaucion,76.46
2019-09-11 11:00:00,Carapungo,Precaucion,75.01
2019-09-11 12:00:00,Carapungo,Precaucion,76.01
2019-09-11 16:00:00,Carapungo,Precaucion,91.12
2019-09-11 17:00:00,Carapungo,Precaucion,78.32
2019-09-12 01:00:00,Carapungo,Precaucion,58.91
2019-09-12 11:00:00,Carapungo,Precaucion,58.33
2019-09-12 12:00:00,Carapungo,Precaucion,74.41
2019-09-13 11:00:00,Carapungo,Precaucion,93.05
2019-09-13 12:00:00,Carapungo,Precaucion,58.78
2019-09-14 17:00:00,Carapungo,Precaucion,64.36
2019-09-16 11:00:00,Carapungo,Precaucion,59.65
2019-09-23 11:00:00,Carapungo,Precaucion,65.59
2019-09-23 12:00:00,Carapungo,Precaucion,57.85
2019-09-24 09:00:00,Carapungo,Precaucion,113.84
2019-09-25 11:00:00,Carapungo,Precaucion,60.14
2019-09-25 12:00:00,Carapungo,Precaucion,52.03
2019-09-26 11:00:00,Carapungo,Precaucion,61.73
2019-09-26 12:00:00,Carapungo,Precaucion,66.71
2019-10-04 10:00:00,Carapungo,Precaucion,53.66
2019-10-04 11:00:00,Carapungo,Precaucion,52.99
2019-10-07 14:00:00,Carapungo,Precaucion,57.71
2019-10-07 15:00:00,Carapungo,Alerta,225.49
2019-10-08 14:00:00,Carapungo,Precaucion,71.64
2019-10-12 13:00:00,Carapungo,Alerta,157.1
2019-10-13 13:00:00,Carapungo,Precaucion,99.05
2019-10-13 17:00:00,Carapungo,Precaucion,67.19
2019-10-13 20:00:00,Carapungo,Precaucion,78.11
2019-10-15 12:00:00,Carapungo,Precaucion,139.62
2019-10-15 13:00:00,Carapungo,Precaucion,142.48
2019-10-25 11:00:00,Carapungo,Precaucion,81.05
2019-10-25 12:00:00,Carapungo,Precaucion,78.99
2019-10-27 13:00:00,Carapungo,Precaucion,60.69
2019-10-27 19:00:00,Carapungo,Precaucion,80.1
2019-10-29 14:00:00,Carapungo,Precaucion,58.2
2019-10-31 12:00:00,Carapungo,Precaucion,57.02
2019-11-08 11:00:00,Carapungo,Precaucion,77.36
2019-12-16 12:00:00,Carapungo,Precaucion,66.63
2020-01-01 05:00:00,Carapungo,Precaucion,110.04
2020-01-01 06:00:00,Carapungo,Alerta,220.3
2020-01-01 07:00:00,Carapungo,Precaucion,69.11
2020-01-09 11:00:00,Carapungo,Precaucion,55.38
2020-01-09 12:00:00,Carapungo,Precaucion,108.86
2020-01-14 11:00:00,Carapungo,Precaucion,90.11
2020-01-14 12:00:00,Carapungo,Precaucion,81.85
2020-01-15 13:00:00,Carapungo,Precaucion,63.07
2020-01-15 14:00:00,Carapungo,Precaucion,59.66
2020-01-16 11:00:00,Carapungo,Precaucion,70.55
2020-01-16 12:00:00,Carapungo,Precaucion,60.31
2020-01-17 12:00:00,Carapungo,Precaucion,80.39
2020-01-28 11:00:00,Carapungo,Precaucion,52.51
2020-01-28 12:00:00,Carapungo,Precaucion,58.59
2020-02-07 12:00:00,Carapungo,Precaucion,52.11
2020-02-11 11:00:00,Carapungo,Precaucion,72.82
2020-02-11 12:00:00,Carapungo,Precaucion,61.64
2020-02-12 13:00:00,Carapungo,Precaucion,54.78
2020-02-17 11:00:00,Carapungo,Precaucion,63.18
2020-02-17 12:00:00,Carapungo,Precaucion,58.2
2020-06-06 01:00:00,Carapungo,Precaucion,63.96
2020-06-07 10:00:00,Carapungo,Precaucion,64.46
2020-07-03 19:00:00,Carapungo,Precaucion,55.61
2020-07-11 11:00:00,Carapungo,Precaucion,52.38
2020-08-13 11:00:00,Carapungo,Precaucion,52.68
2020-09-11 11:00:00,Carapungo,Precaucion,51.35
2020-09-16 11:00:00,Carapungo,Precaucion,51.93
2020-10-02 11:00:00,Carapungo,Precaucion,53.53
2020-11-14 17:00:00,Carapungo,Precaucion,51.16
2020-11-14 19:00:00,Carapungo,Precaucion,53.63
2020-11-15 16:00:00,Carapungo,Precaucion,59.49
2020-11-16 22:00:00,Carapungo,Precaucion,68.19
2021-01-01 05:00:00,Carapungo,Precaucion,62.59
2021-01-01 06:00:00,Carapungo,Precaucion,94.06
2021-01-01 07:00:00,Carapungo,Precaucion,130.83
2021-01-01 08:00:00,Carapungo,Precaucion,94.24
2021-01-01 09:00:00,Carapungo,Precaucion,69.36
2021-01-01 10:00:00,Carapungo,Precaucion,62.84
2021-01-01 11:00:00,Carapungo,Precaucion,65.72
2021-01-01 12:00:00,Carapungo,Precaucion,52.81
2021-01-01 13:00:00,Carapungo,Precaucion,69.8
2021-01-01 14:00:00,Carapungo,Precaucion,55.08
2021-02-09 15:00:00,Carapungo,Precaucion,109.33
2021-06-03 17:00:00,Carapungo,Precaucion,51.5
2021-07-10 12:00:00,Carapungo,Precaucion,73.55
2021-07-29 12:00:00,Carapungo,Precaucion,55.54
2021-08-03 12:00:00,Carapungo,Precaucion,68.26
2021-08-06 11:00:00,Carapungo,Precaucion,52.46
2021-09-08 14:00:00,Carapungo,Precaucion,53.47
2021-09-28 09:00:00,Carapungo,Precaucion,59.58
2021-10-06 12:00:00,Carapungo,Precaucion,51.34
2021-10-11 12:00:00,Carapungo,Precaucion,52.99
2021-10-22 12:00:00,Carapungo,Precaucion,58.04
2022-01-01 05:00:00,Carapungo,Precaucion,81.3
2022-01-01 06:00:00,Carapungo,Precaucion,119.72
2022-01-01 07:00:00,Carapungo,Precaucion,62.9
2022-01-24 17:00:00,Carapungo,Precaucion,51.75
2022-06-21 02:00:00,Carapungo,Precaucion,110.49
2022-06-21 03:00:00,Carapungo,Precaucion,76.51
2022-08-01 16:00:00,Carapungo,Precaucion,55.05
2022-08-01 17:00:00,Carapungo,Precaucion,57.94
2022-08-01 18:00:00,Carapungo,Precaucion,56.82
2022-08-01 19:00:00,Carapungo,Precaucion,58.11
2022-08-02 15:00:00,Carapungo,Precaucion,52.61
2022-08-02 16:00:00,Carapungo,Precaucion,53.4
2022-08-02 17:00:00,Carapungo,Precaucion,53.54
2022-08-02 18:00:00,Carapungo,Precaucion,53.6
2022-08-04 17:00:00,Carapungo,Precaucion,51.54
2022-08-07 15:00:00,Carapungo,Precaucion,58.06
2022-08-07 16:00:00,Carapungo,Precaucion,62.8
2022-08-07 17:00:00,Carapungo,Precaucion,57.85
2022-08-07 18:00:00,Carapungo,Precaucion,53.39
2022-08-07 19:00:00,Carapungo,Precaucion,52.72
2022-08-07 20:00:00,Carapungo,Precaucion,51.95
