Fecha,Carapungo,SanAntonio,Tumbaco,Guamani,Cotocollao,Belisario,Centro,LosChillos,ElCamal
2018-08-13 14:00,12.76,11.9,15.9,18.6,8.93,9.11,5.84,4.16,14.44
2018-08-14 14:00,37.41,22.3,2.47,9.66,19.46,11.09,10.11,2.84,6.37
2018-08-15 14:00,18.42,19.2,7.26,16.8,10.02,4.49,3.29,3.56,13.04
2018-08-16 14:00,13.32,13.8,6.52,8.6,6.29,11.22,5.3,3.27,0.74
2018-08-17 14:00,16.77,23.1,2.84,38.6,12.32,6.4,6.84,1.99,15.07
2018-08-18 14:00,17.86,10.7,4.35,2.48,15.82,1.92,14.59,2.4,18.14
2018-08-19 14:00,19.54,16.9,6.57,8.71,10.4,2.09,14.27,7.78,7.85
2018-08-20 14:00,20.09,25.4,,55.75,12.02,0.59,11.73,0.58,13.87
2018-08-21 14:00,9.85,11.8,2.49,18.58,4.8,8.95,,6.62,14.55
2018-08-22 14:00,21.27,24.5,15.65,6.67,6.56,4.45,12.28,3.44,35.23
2018-08-23 14:00,21.73,9.5,7.54,9.44,14.36,7.22,4.8,1.8,15.48
2018-08-24 14:00,28.16,10.9,14.44,7.51,6.38,5.81,5.34,8.94,10.94
2018-08-25 14:00,19.19,17.3,5.35,3.29,17.42,3.56,8.46,1.11,12.18
2018-08-26 14:00,15.11,18.8,2.16,5.45,10.17,4.94,10.36,1.82,0.55
2018-08-27 14:00,26.58,0.8,2.15,21.92,14.74,7.61,2.71,2.57,3
2018-08-28 14:00,22.79,29.2,4.73,9.59,20.02,,4.03,4.43,11.43
2018-08-29 14:00,27.84,16.6,7.78,7.89,22.06,10.9,4.67,10.7,12
2018-08-30 14:00,13.43,,9.87,1.19,8.94,10.08,4.46,0.36,13.26
2018-08-31 14:00,31.43,15.6,11.05,11.8,8.75,23.51,23.38,6.83,18.12
2018-09-01 14:00,31.99,24.2,5.34,8.8,9.92,31.87,0,1.63,15.32
2018-09-02 14:00,15.1,26.7,14.15,15.75,10.25,16.61,2.87,0.03,2.93
2018-09-03 14:00,12.88,17.7,8.06,3.51,8.12,2.3,1.94,0.7,12.04
2018-09-04 14:00,16.82,10.6,3.9,2.44,,5.26,1.99,0.28,13.85
2018-09-05 14:00,25.46,22.2,10.33,16.05,12.03,15.78,14.09,7.88,19.57
2018-09-06 14:00,55.53,25.4,7.34,10.54,33.26,9.19,7,,16.02
2018-09-07 14:00,26.29,23.3,8.66,6.53,32.77,15.64,13.54,4.22,23.21
2018-09-08 14:00,19.35,10.4,11.11,7.4,10.28,6.68,,3.08,
2018-09-09 14:00,20.34,2.4,7.47,13.93,10.19,9.6,,12.38,
2018-09-10 14:00,17.99,16.5,12.57,15.39,10.52,19.24,17.65,14.15,40.54
2018-09-11 14:00,29.71,24.5,28.51,23.53,24.48,21.91,18.25,15.18,45.52
2018-09-12 14:00,15.71,27.6,23.47,19.49,11.9,17.52,18.65,13.34,30.61
2018-09-13 14:00,50.45,22.3,27.07,21.38,17.79,18.06,40.53,18.41,27.61
2018-09-14 14:00,26.38,5.9,16.62,10.35,21.69,30.32,20.36,7.94,16.47
2018-09-15 14:00,19.89,13.1,28.17,5.84,10.79,14.78,16.84,20.54,28.05
2018-09-16 14:00,49.17,10.8,16.6,14.94,31.01,12.14,16.74,15.41,22.57
2018-09-17 14:00,36.96,18.1,17.59,19.71,36.23,23.56,18.86,7.05,22.98
2018-09-18 14:00,16.54,9.9,14.98,8.19,13.05,9.64,11.88,7.25,8.92
2018-09-19 14:00,26.41,26.6,5.41,16.42,12.36,14.39,3.18,7.55,12.04
2018-09-20 14:00,16.39,27.3,2.45,6.25,10.97,5.08,8.9,12.27,16.9
2018-09-21 14:00,11.67,5.4,2.42,7.22,,13.43,8.27,6.31,6.43
2018-09-22 14:00,21.5,16.1,2.96,11.68,,11.07,7.14,3.56,12.11
2018-09-23 14:00,,26.9,9.84,4.37,17.74,,5.95,13.76,4.05
2018-09-24 14:00,,14.1,6.77,11.05,11.15,,4.92,4.22,8.06
2018-09-25 14:00,28.39,,2.84,10.3,19.46,7.32,4.64,5.87,
2018-09-26 14:00,23.98,38.2,33.61,22.24,14.67,18.53,21.2,13.08,32.04
2018-09-27 14:00,44.56,22.5,13.71,23.22,14.69,14.87,15.32,9.96,30.22
2018-09-28 14:00,44.75,31.1,32.76,11.9,30.14,15.47,5.98,3.31,25.73
2018-09-29 14:00,49.76,35.2,28.9,6.18,14.7,18.34,13.1,10.31,47.9
2018-09-30 14:00,27.06,24.6,19.55,27.12,11.34,11.56,13.01,8.87,35.68
2018-10-01 14:00,22.3,21.6,28.37,20.5,15.88,26.76,11.28,22.69,21.42
2018-10-02 14:00,44.69,33.5,33.94,31.12,21.35,29.94,24.22,24.93,72.29
2018-10-03 14:00,46.81,39.7,33.28,29.18,27.04,27.76,31.9,32.26,21.45
2018-10-04 14:00,25.94,25.9,19.57,27.86,11.3,13.83,10.82,9.46,27.97
2018-10-05 14:00,40.24,30.1,19.02,23.02,13.78,22.53,19.96,44.77,35.87
2018-10-06 14:00,28.26,29.6,,21.05,16.86,28.62,22.65,37.04,22.45
2018-10-07 14:00,38.01,24.1,,20.96,40.27,47.25,38.95,39.31,51.88
2018-10-08 14:00,28.26,10.3,,26.08,13.5,,28.1,30.31,22.22
2018-10-09 14:00,9.95,15.7,10.61,18.03,18.98,23.85,9.18,11.38,4.84
2018-10-10 14:00,22.81,18.9,34.53,15.25,11.52,,20.77,9.09,11.3
2018-10-11 14:00,40.52,22.8,,17.53,13.93,15.93,30.96,22.35,15.13
2018-10-12 14:00,23.39,46.1,33.39,9.66,7.83,8.95,30.97,24.37,11.53
2018-10-13 14:00,118.59,25.9,33.58,27.48,23.77,29.31,32.29,26.23,28.35
2018-10-14 14:00,34.28,31.6,28.6,4.22,17,19.2,29.75,3.05,22.66
2018-10-15 14:00,61.02,36.8,13.4,18.04,22.25,27.38,31.66,11.41,32.83
2018-10-16 14:00,34.95,38.3,17.5,19.52,13.57,18.76,19.04,23.87,22.08
2018-10-17 14:00,26.31,25.8,46.15,30.95,25.63,23.26,48.34,34.59,31.93
2018-10-18 14:00,36.77,26.1,47.12,,21.16,31.29,30.26,48.95,39.56
2018-10-19 14:00,45.07,30.6,26.53,19.05,30.49,53.24,60.94,44.72,45.33
2018-10-20 14:00,22.96,11.8,33.3,8.57,13.08,17.77,13.06,23.34,22.58
2018-10-21 14:00,21.2,20.5,24,17.98,21.4,26.41,21.19,22.86,28.3
2018-10-22 14:00,21.29,22.2,28.73,11.53,14.48,30.62,19.77,19.04,21.06
2018-10-23 14:00,20.39,20.4,18.87,15.72,,19.72,19.44,21.63,14.37
2018-10-24 14:00,26.11,21.6,14.89,20.78,15.18,13.13,73.77,28.07,
